pm10,pm2_5,co,no2,o3,so2,cluster
14.0,34.0,4.5,2.8,44.8,1.5,3
11.0,42.0,2.3,2.8,45.6,1.5,0
13.0,57.0,3.4,3.8,44.0,2.9,0
10.0,38.0,3.4,11.2,36.1,2.9,0
9.0,34.0,2.3,7.5,38.4,1.5,3
20.0,59.0,12.1,36.6,0.3,0.8,0
12.0,13.0,1.9,7.8,0.3,0.2,1
32.0,77.0,7641.648345438331,636.554808179876,259.75038494169314,549.6038277092692,0
19.0,25.0,1.0,8.7,18.8,2.4,2
18.0,25.0,1.0,8.7,23.3,0.6,2
4.0,11.0,5.6,11.2,28.9,7.8,1
48.290379180196275,21.0,1.9,14.7,29.1,27.225139155549115,2
19.0,25.0,1.9,8.3,25.8,0.6,2
22.0,25.0,2.5,15.6,66.68717800738233,0.3,2
7.0,9.0,1.9,5.1,0.3,1.1,1
20.0,25.0,1.9,16.0,2.444373838946925,0.8,2
34.0,38.0,1.2,8.3,30.7,0.3,0
20.0,25.0,8.2,14.2,134.5149454944152,0.7,0
19.0,25.0,1.9,8.3,25.8,0.6,2
22.0,25.0,2.5,15.6,1.8149664045827507,0.3,2
4.0,11.0,5.6,11.2,28.9,7.8,1
26.0,30.0,1.6,12.4,23.0,74.90777660159972,3
11.0,30.0,3.5,12.8,5.7,0.3,3
56.0,243.59267599990108,7.5,27.0,195.37213178238852,0.8,0
11.0,30.0,3.5,12.8,5.7,0.3,3
22.0,25.0,2.5,15.6,35.753491496825525,0.3,2
26.0,30.0,1.6,12.4,23.0,110.03643886373649,3
44.0,21.0,1.0,11.5,20.3,1.1,2
8.0,25.0,1.0,9.6,29.699500962096906,3.2,2
19.0,25.0,1.9,6.0,30.7,0.3,2
10.0,17.0,1.9,0.5,23.5,0.7,2
26.0,30.0,1.6,12.4,23.0,88.9966849171813,3
34.0,38.0,1.2,8.3,30.7,0.3,0
46.0,16.792443826599566,1.1186408791536333,24.1,2.749139250195558,3.5,2
16.0,13.0,1.0,11.5,71.5,1.0,3
20.0,59.0,12.1,36.6,0.3,0.8,0
56.0,703.9617076736578,7.5,27.0,262.53591198680454,0.8,0
4.0,11.0,5.6,11.2,28.9,7.8,1
28.0,25.0,1.0,14.2,25.8,0.6,2
44.0,21.0,1.0,11.5,20.3,1.1,2
14.0,17.0,1.9,9.2,2.3,1.1,2
44.31502071897645,21.0,1.0,5.5,2.0,0.007483282180814621,2
44.96110364908088,21.0,1.0,5.5,2.0,29.53156610249704,2
27.0,21.0,3.7,20.6,67.14133090204402,22.012808506955327,2
7.0,9.0,1.9,5.1,0.3,1.1,1
20.0,25.0,8.2,14.2,178.08602339789928,0.7,0
16.0,13.0,1.0,11.5,71.5,1.0,3
27.0,21.0,3.7,20.6,69.74581869600222,26.78762849435985,2
27.0,21.0,3.7,20.6,43.907328158345855,32.126821688958636,2
44.04763980012564,21.0,1.9,14.7,29.1,27.30783837586333,2
27.0,21.0,2.5,12.8,20.3,1.6,2
20.0,46.0,1.2,20.6,24.5,1.0,0
4.0,11.0,5.6,11.2,28.9,7.8,1
7.0,9.0,1.9,5.1,0.3,1.1,1
20.0,46.0,1.2,20.6,24.5,1.0,0
16.0,13.0,1.0,11.5,71.5,1.0,3
4.0,11.0,5.6,11.2,28.9,7.8,1
20.0,25.0,1.9,16.0,25.282209126055818,0.8,2
1.0,2.0,2.0406392276399252,3.162996448154858,64.81105705508682,36.931728844761,1
21.0,30.0,1.6,17.4,90.06146451002488,0.2,3
25.0,80.0,2059.504429441487,584.7995336829938,256.72834319199524,222.87728208584787,0
20.0,25.0,8.2,14.2,189.5868996159973,0.7,0
19.0,25.0,1.0,8.7,18.8,2.4,2
20.0,25.0,1.9,16.0,54.995619895735274,0.8,2
19.0,25.0,1.0,8.7,18.8,2.4,2
30.0,38.0,0.3,7.8,7.8,0.3,0
28.0,25.0,1.0,14.2,25.8,0.6,2
19.0,25.0,1.9,8.3,25.8,0.6,2
22.0,25.0,2.5,15.6,54.27756626073535,0.3,2
26.0,30.0,1.6,12.4,23.0,52.43325918941183,3
4.0,12.0,0.5,1.1,38.9,27.8,1
11.0,30.0,3.5,12.8,5.7,0.3,3
44.0,21.0,1.0,11.5,20.3,1.1,2
14.0,17.0,1.9,9.2,2.3,1.1,2
16.0,13.0,1.0,11.5,71.5,1.0,3
26.0,30.0,1.6,12.4,23.0,113.99602870295661,3
30.0,38.0,0.3,7.8,7.8,0.3,0
1.0,5.0,2.3,18.6,29.4,3.4,1
28.0,9.0,1.7,8.3,2.0,46.481828725817486,1
19.0,25.0,1.0,8.7,18.8,2.4,2
1.0,5.0,2.3,18.6,29.4,3.4,1
21.0,30.0,1.6,17.4,96.99424749444755,0.2,3
34.0,38.0,1.2,8.3,30.7,0.3,0
39.25279072074566,17.0,6.793170632272142,2.1,29.6,7.889329303145515,2
38.06851071389097,16.0,6.358371529945607,27.97297722843586,33.6,47.94348876461969,2
37.21302521691823,19.0,5.334793387486895,10.2,30.4,42.17361165799294,2
30.287636865866062,16.0,1.7,4.7,28.1,0.15414166181674793,2
7.0,21.0,1.6,1.0,13.9,0.6,2
6.0,12.0,1.0,3.8,13.5,0.1,1
17.689116985772657,14.0,2.3,0.1,1.0,1.5,1
68.12306064207473,29.0,5.578650457148531,39.55032620362183,77.5657338362725,50.699889799007835,3
14.805410613766796,13.0,0.4462711617362798,14.7,25.6,12.410151588323625,1
16.0,48.0,9687.547811762422,799.6222544576189,23.3,203.01162554227471,0
16.0,33.0,6.3501247416447,33.813786415649595,21.6,98.45223956101975,3
22.0,42.0,0.9,6.5,30.7,0.7,0
10.0,22.0,0.1,3.2,11.0,0.3,2
1039.8428100920164,55.0,3455.811182223373,65.67237229604993,24.1,679.6430934814173,0
5.0,11.0,2.2120518606178,17.681169758841754,13.9,49.899351794927,1
55.56128317689953,29.0,3.832028932566864,11.5,20.8,123.86369958525219,3
55.2617595133947,34.0,1.4657692279952284,37.820451849349304,73.05543839249371,74.71696437325018,3
33.06643543599149,21.0,2.3,5.6,9.6,32.44621422609925,2
18.0,35.0,1.6616434240206168,39.1297359165345,19.2,121.4311053367847,3
18.0,34.0,2.6156464388988647,37.223754081381486,85.57127222439394,123.39897072352738,3
6.0,16.0,2.3,5.0,29.6,44.823732811761694,2
0.2325191398221116,8.0,5.454885537036115,1.0,36.8,8.368832548334288,1
69.17985393584225,33.0,3.240592624482345,39.90482528526176,11.8,104.87324979080759,3
232.5023541716088,41.0,5.6,20.8,4.8,809.0481561014252,0
30.640399580325795,18.0,4.256744685004308,28.63425145128475,68.39800924224038,1.3499642841953097,2
9.0,17.0,0.8780879305798378,26.609924212330267,17.6,23.98226186385276,2
68.17585689025223,32.0,1.9637006521713674,39.20556482566364,11.8,94.33661355240199,3
54.0,90.0,7103.942063063045,394.2741102912124,183.95339324363778,478.0799879437409,0
19.0,51.0,2.4,3.7,7.3,0.2,0
37.70896753626199,16.0,3.924906965164278,27.46458060973673,63.494484793895474,46.69852586829141,2
25.0,48.0,3056.036440780083,6.3,26.1,0.6,0
68.01889031140244,33.0,5.208404458026251,38.98100520196864,8.0,90.83715653518254,3
39.5723727707755,19.0,3.9690047148030487,21.815633371841525,62.764056772269775,44.212222543347444,2
43.02234246983154,17.0,1.9,4.7,29.6,0.2,2
64.85314747326245,30.0,5.961757392975107,1.2,19.2,60.759409118550764,3
9.0,21.0,3.899269848087621,4.7,35.2,12.111641739098145,2
39.97787168851422,23.0,2.63791249482463,20.411220756782658,9.490481928625984,38.952526018394536,2
4.803693275583302,13.0,3.629755287790636,3.2,4.8,0.2,1
48.64266280109367,17.0,3.2215421416577925,24.332615205845443,13.5,10.806990817136253,2
38.96384727373653,18.0,1.4054726164026237,23.202376450070837,33.11160988205863,32.4721336351188,2
23.74916781323784,9.0,5.959344578882885,11.51088596504116,16.0,45.21211351293463,1
871.2275533513076,38.0,1420.6308576990064,445.1807677196002,195.64099020299372,407.83578958972134,0
20.0,34.0,3.0200463694281288,31.04964646255463,10.4,101.74461588751385,3
36.96717376349143,21.0,4.832379142432897,2.8,0.1,6.328744815079274,2
52.01276499730459,33.0,6.680538145315995,32.442056432876335,75.20778547779223,76.17295248066752,3
40.045149344396194,23.0,1.2,1.8,33.0,0.8,2
5.0,58.0,2.3,5.5,19.2,0.2,0
21.0,19.0,2.5,1.0,7.8,0.6,2
47.33366508006215,19.0,0.037008664440487116,27.6066714137674,32.8,32.67398287473451,2
9.0,19.0,1.9508717507401092,5.2,21.6,0.2,2
51.5305153655588,28.0,5.091808002926912,4.7,79.07153661168795,1.5,3
48.157373897043634,22.0,4.51885620469124,26.198772393939098,36.999201768753856,4.9352998431456125,2
6.0,13.0,2.3,1.9,33.6,0.3,1
1350.3471439513164,59.0,5842.40733452726,2.7,19.2,807.7187227013898,0
436.9526418895123,41.0,5.6,20.8,4.8,617.304607593691,0
47.353137226287956,17.0,2.14435847083367,26.10231334782271,60.73722049864493,1.8,2
11.0,25.0,5.163997964416587,5.6,15.2,1.1422663665042132,2
15.0,31.0,3.6612364349823934,34.64731976663564,5.6,0.6,3
25.865964157871314,13.0,6.673686759651719,2.3,31.2,0.9,1
27.0,45.0,2551.7314182799205,24.9,16.7,606.3633413267318,0
43.272111478429984,22.0,6.245678767532303,25.896004068676156,27.2,40.29781520890862,2
23.428479423141134,15.0,3.6503802401572085,6.157358920309671,25.6,1.3,1
4.0,13.0,1.2,12.186304782970307,22.4,0.8,1
28.0,62.0,966.9753993796979,23.9,23.3,583.8030123003226,0
10.0,29.0,1.8513850122574769,37.360523850834895,78.8727779093064,1.5,3
6.0,14.0,1.9,3.8,68.66237243814534,31.409804507241013,1
1015.1145927080472,58.0,9786.210505879417,5.6,157.8725900718642,422.38446033811465,0
58.585850721067686,35.0,6.489886737103207,30.147466742839462,20.8,0.9,3
23.784532563489023,0.5196426790463637,0.6740918513627677,11.277071341194084,30.13075414293493,39.89824026133754,1
48.65658426669094,23.0,4.529742613879113,18.5,22.253937622678954,44.26910227195415,2
2.261915854576065,9.0,2.3,4.2,24.8,8.922521812665856,1
61.33421100507107,35.0,1.1480394278127097,37.060096767524016,18.4,57.91944574163475,3
20.550034566250563,7.598310812381336,3.758384713538436,11.0,41.9,19.8,1
30.0,72.0,6.4,8.0,6.6,2.8,0
52.09123033889546,26.0,1.2,15.8,6.4,120.20786156266885,3
299.33396543184995,41.0,5.6,20.8,4.8,483.8411112932132,0
62.34189046324387,34.0,0.5033542132115545,3.8,24.1,111.87864992229524,3
29.834848224310868,13.0,0.05710887623789529,15.91370773188464,27.2,15.884914044437847,1
18.0,33.0,0.11866056049681573,30.106914019979374,10.6,73.85560086762295,3
15.0,16.0,2.1,1.7,12.8,0.3,2
13.0,32.0,3.4,15.5,24.8,0.6,3
38.0,27.0,2.6974149340657627,33.306548389309995,14.7,83.35629957804503,3
683.7768258029932,53.0,2098.8849209280143,359.34431497038804,248.88854206157424,465.33987779089205,0
8.0,16.0,1.4548984678913541,29.70457405600351,19.2,0.2,2
1372.3910140566097,53.0,3.4,10.9,17.6,203.8564584839081,0
68.29006919280025,29.0,2.9839012600453523,31.11206693716249,89.42130526426612,84.58811553459415,3
17.0,21.0,2.3,1.0,12.1,18.185745262213267,2
11.0,54.0,1.5,3.8,8.0,0.8,0
33.0,26.0,0.1,7.7,7.4,0.2,3
14.0,36.0,9617.05363159679,2.0,28.2,489.28708740089246,0
34.221463599831495,16.0,6.351330926933886,25.919301724981363,15.605410755324641,1.0667540589139934,2
812.6853243303673,53.0,3.4,10.9,17.6,847.5792929487959,0
35.678357872711906,17.0,2.3,4.0,20.0,0.8,2
26.0,40.0,1.3,284.74278512149266,13.0,0.1,0
6.0,14.0,3.549197144439972,6.284465572004554,26.5,45.81746853975162,1
23.0,43.0,1.3,8.3,12.2,0.1,0
10.0,24.0,1.2,5.0,22.4,1.2,2
23.992650823471756,1.336901514506887,6.101036821670324,6.819630156360221,34.4,17.51866664503951,1
48.967875463866065,25.0,2.7032248441178166,24.046688938676034,25.694606592179984,29.748002139189534,2
6.0,10.0,2.3,2.5,29.6,0.2,1
22.0,41.0,6005.584376144084,721.4434598842597,11.0,332.0178499286699,0
354.3004806889901,57.0,9706.985235323853,764.0174494697196,230.3302014828928,902.593968208595,0
20.0,46.0,5400.183855467571,3.2,27.7,0.6,0
22.0,12.0,2.8,4.6,5.7,0.4,1
16.06110094428677,13.0,0.39129436226882597,18.751374126327537,36.495541502016636,47.13979020671634,1
6.0,13.0,2.3,9.3,16.8,0.3,1
34.79272542628948,16.0,2.3,4.7,28.1,9.587797033285012,2
9.2201137293374,8.0,2.3,3.4,46.757390653078005,29.11976965337161,1
1.0,3.0,3.4,13.354171966599637,39.2,10.20080766546671,1
60.924140985614144,30.0,3.1713528901337904,38.094483836040375,31.2,76.57537343328472,3
15.0,46.0,7515.763926680456,17.9,30.0,587.3201498329892,0
7.0,3.0,2.3,16.7,24.1,3.4346226894705567,1
14.078631489849354,0.9186504428620951,3.450864565484749,12.144273176986749,8.802481357201458,1.5,1
5.0,14.0,2.3,5.0,29.4,17.98700562094382,1
48.712236919986864,16.0,2.0,9.8,3.0,36.802091397607015,2
565.7309213835215,40.0,2175.246558436123,284.1794182441774,179.03517086681597,378.8854909022441,0
1.0383259154003999,15.0,4.000124570505742,15.19160459352902,22.4,46.37261211155173,1
62.17971913200836,29.0,4.080434101806185,3.8,18.4,0.6,3
33.69387345713099,25.0,6.063207091024565,20.425219772212618,7.389459512311993,32.08189262794997,2
7.0,18.0,2.3,1.0,3.5100945326988455,21.205888563119856,2
59.35353147966393,34.0,1.3262759105121118,35.708804115422865,23.3,115.7513779098671,3
472.2216102408977,41.0,5.6,20.8,4.8,905.987154459124,0
40.14006523231844,25.0,4.425169432935064,21.27423062362866,24.8,11.25062321830368,2
15.0,36.0,5.6,24.5,4.8,0.2,0
43.82785057896878,22.0,2.3,0.1,1.0,0.1,2
11.808130873801032,15.0,1.5,4.4,27.7,37.739451713159454,1
12.0,33.0,6.65071446741196,9.3,12.8,82.73144088768422,3
1010.4459030107862,41.0,5.6,20.8,4.8,886.8564971847333,0
4.0,11.0,1.2,5.6,16.0,1.8,1
47.14047003960994,19.0,2.5769641435039317,27.83339901210031,32.8,0.41552992034787906,2
15.0,36.0,5.6,24.5,4.8,0.2,0
3.0,8.0,2.3,5.0,16.8,0.2,1
1388.855147483994,113.0,5099.763163008102,668.590974850613,179.0000075520156,190.24495337452024,0
66.24847079571761,29.0,2.0914133509002077,11.5,20.8,95.44175001432305,3
18.0,53.0,2.5,1.0,7.8,0.6,0
41.812153560591796,22.0,3.178910467993658,22.183364860729352,20.8,12.61705111417471,2
22.0,14.337094665505393,3.8027996718121857,16.841943232932717,22.9212240873401,49.938224921717406,1
58.66099704835888,31.0,4.3809319737667245,33.19859080083403,5.7,80.06550256433776,3
15.0,33.0,4.4428165553894186,39.34067124822744,17.0,119.53877215616828,3
5.0,17.0,2.3,2.8,14.7,0.6,2
400.4078773283394,38.0,7634.93122442837,30.6,119.96886288736746,528.6908527450672,0
461.35182526366816,41.0,5.6,20.8,4.8,491.25202687063324,0
66.70702594519972,30.0,4.5,12.9,14.5,1.0,3
20.0,64.0,899.4897915893606,2.2,20.0,875.0225954944544,0
34.0,56.0,2.3,3.1,20.0,0.2,0
1072.866946708731,41.0,5.6,20.8,4.8,747.296383567106,0
25.0,32.0,4.157409071538067,34.76284502371498,11.8,0.1,3
35.23614854688051,20.0,3.3727374411183244,21.0883107691604,34.25586589955307,21.550104276822946,2
9.0,15.0,1.9,3.7,14.7,0.2,1
64.96487742175171,34.0,2.064975504671235,32.08854796541078,19.2,124.99670029880744,3
18.0,30.0,2.728723957156548,33.94295300409856,9.4,102.82749449548973,3
6.143067499129459,15.0,2.3,5.83756747173963,2.0,29.077677388963156,1
6.0,17.0,2.3,1.9,8.8,0.3,2
49.69010938508643,23.0,6.888314831335725,26.153909001140892,43.79733874933212,15.102452648615838,2
60.149471701785615,35.0,0.23723560304781122,0.1,29.6,75.8834205072463,3
13.998312519734915,13.0,3.17715177797485,2.5,27.2,21.509852047074073,1
2.0,5.0,5.5590350982873105,9.772290347094255,39.356908240139326,7.887887110637565,1
727.7466936894897,68.0,3.4,5.1,137.0437528256608,445.22248022039344,0
45.171331026693565,17.0,3.4,10.2,11.2,37.397549803707236,2
13.0,38.0,2.2,5.5,14.7,0.6,0
23.0,38.0,1053.4882301903456,260.8795981071784,12.6,779.5218017864613,0
45.43473460817614,18.0,2.12466865483533,27.62078659397632,11.2,14.988312518656016,2
600.714563558492,37.0,6084.883629401392,183.21917957432632,217.18398600489073,569.6635969557216,0
223.32126299864757,41.0,2.3,8.8,12.1,585.0219605053367,0
46.12194417787361,21.0,3.4,7.1,17.6,22.332680914389563,2
3.0,31.0,2.9,8.4,17.6,110.38274814789114,3
45.30780535718712,18.0,0.3216951563199473,28.382742494408202,7.855282190390705,41.93243033145894,2
151.32838750049632,36.0,3913.6704846531525,376.15887589115226,162.94325011665376,0.2,0
19.889473890308384,13.0,2.97236263846877,14.881765710251589,12.66418299571457,45.58019333095641,1
19.0,52.0,0.1,1.5,11.0,0.8,0
10.598368198423167,4.0104227463377455,2.3692504604933085,3.8,50.093922529182905,36.13414244458315,1
19.0,21.0,6.2612785668663555,21.06213349771354,0.15873642566551105,6.3326244149714555,2
13.0,20.0,0.26651360843737526,5.6,20.8,23.236059551433662,2
10.0,25.0,2.847053746950928,5.6,0.1,48.86282524749518,2
39.44488057394187,17.0,1.9,4.7,29.6,0.2,2
7.0,25.0,1.9,29.77598731184311,8.0,46.29321987887152,2
62.6978074481098,34.0,6.671871794228026,2.8,20.8,101.28917225108937,3
49.34227041285732,21.0,4.209931405188109,21.873663284590588,24.1,36.411204406974576,2
22.0,48.0,1.2,73.0810428089051,21.6,0.2,0
641.2248016148463,49.0,4355.10562332046,198.3838977563782,229.4258042916304,201.12209756256652,0
5.322584516818857,8.0,6.931430897910037,1.2,32.0,38.49317712534441,1
34.27389414038147,17.0,3.1181189484007237,23.764522720772966,25.57637972233111,17.068013534578043,2
26.0,53.0,2.9,0.1,129.36467562472166,541.5818183043945,0
19.0,30.0,5.032816545205494,31.907331490987406,94.33002575751473,0.2,3
3.0,11.0,2.3,5.1,23.3,0.2,1
16.0,33.0,1.2,1.0,4.9,0.2,3
14.0,32.0,6.1074380790077045,33.812204912364,4.0,0.6,3
34.72649098560057,21.0,3.4,7.1,17.6,30.00234032248815,2
169.4704177645951,44.0,1.3,524.6864928478037,1.3,0.2,0
25.0,22.0,0.1,4.2,28.5,1.1,2
9.0,20.0,0.7685374483580082,20.148435544356587,21.6,1.5,2
5.0,19.0,0.5511299277058178,22.030613082475057,12.2,24.334618032575477,2
12.0,15.0,3.271851656917907,8.050760893744895,24.8,48.433044189129824,1
19.0,35.0,4.932740424426466,7.5,12.1,72.5454198297546,3
47.87838014528112,21.0,3.4,7.1,17.6,14.1968318087967,2
13.0,38.0,2.2,5.5,14.7,0.6,0
51.31904660156107,32.0,2.4,17.6,8.8,102.2098084446652,3
11.727847133308835,8.228057638419628,0.1,1.8,0.1,0.8,1
46.13748908820695,19.0,0.7160412859969091,20.454948213620032,27.908801056970557,20.896758032859665,2
4.551983267048977,13.0,6.028217160207921,5.008525160867567,28.9,37.63072367510697,1
9.0,17.0,1.4,1.0,16.3,0.6,2
18.0,21.0,2.0537522148082976,28.60870839546045,1.49991863253351,17.809747326742976,2
11.0,26.0,0.6,34.79914036170185,73.0405013314916,2.9,3
13.0,15.0,4.991369057396029,8.368645557052227,38.030171670922726,2.50893697053069,1
6.0,22.0,3.024891318495389,1.6,24.8,44.375882022315515,2
16.445827327430965,9.564765663369943,0.23028107268557307,9.374581496515944,11.2,42.83869888553875,1
724.8725675231033,51.0,9653.247124656133,58.181588625206345,168.98769889659104,577.3561677885157,0
12.0,13.0,0.5768000588256302,10.72499598830529,18.4,23.39384562055874,1
4.0,21.0,2.1,1.7,32.0,3.5342991920246702,2
16.0,41.0,5.6,21.9,6.4,0.2,0
9.0,17.0,1.4,1.0,16.3,0.6,2
6.0,18.0,1.2,1.3,20.0,11.613171673627997,2
840.5839433410043,63.0,6520.113515693738,316.1165567149023,190.35828239333978,345.34029023820324,0
16.0,41.0,5.6,21.9,6.4,0.2,0
8.0,30.0,0.1,3.8,19.2,0.3,3
7.0,17.0,1.9,9.2,16.3,0.6,2
6.0,16.0,2.4,5.0,26.4,29.475621540093165,2
52.590482987876406,28.0,3.316354206096059,32.65537083071544,85.26521159144772,124.31878868711783,3
48.44848387671392,18.0,0.752998345065355,23.546913760899198,24.8,24.545505946642066,2
3.0,23.38583264997268,1.826912987832145,26.0,1.0,10.0,2
5.0,8.0,2.3,7.5,30.4,0.2,1
4.0,3.0,6.911136348416585,5.8657199322815305,18.4,0.16845457796281216,1
1210.7296861165926,38.0,9702.93662415348,154.05995570294073,21.6,990.4441922497697,0
946.5104331169496,49.0,398.8453087726754,3.0,17.6,293.92891422105504,0
13.732372811656386,7.0,6.058018641367902,13.766338493518102,18.4,38.487008193088116,1
8.642420313969692,9.0,1.3452619053345618,8.94057993420214,17.96442036579449,0.1,1
34.58338688562934,16.0,1.7,4.7,28.1,33.338942796081724,2
16.0,18.0,1.1310089783181199,28.10468066277987,11.23684394571688,6.727376656983669,2
20.0,33.0,1.0,1.9,7.4,0.4,3
12.0,30.0,4.917215399291623,7.5,1.6,78.2174935740875,3
23.139151096419656,15.0,6.205673026788615,11.841965098691249,24.307246346793708,0.9057441422906154,1
3.437188448279546,14.0,1.1821324612585964,15.3,13.6,28.302178162757645,1
10.0,55.0,5339.688172981265,225.8622862378839,107.43772136990185,258.885095971606,0
24.93651054860429,13.0,0.1,3.8,29.6,0.5,1
61.109904946030575,30.0,2.3,3.8,11.2,114.66157231987614,3
12.0,13.0,2.1315288351737993,8.460253865201803,18.4,18.96402213197695,1
1213.9263872658566,65.0,209.0507291907479,413.6749582276855,129.5852624546149,401.4891716144923,0
35.75079170037721,21.0,3.4,7.1,17.6,1.7839943163273586,2
20.33305399686863,13.0,1.9884157993338092,14.936378004486153,12.1,49.605366608173576,1
13.58284811033508,9.0,0.7054172717318304,12.111877619802902,26.4,33.24947456115563,1
18.0,38.0,8107.886166833287,613.4915507311026,116.4474936261886,609.4098362230806,0
16.0,41.0,5.6,21.9,6.4,0.2,0
11.0,23.0,0.1,3.3,11.4,0.2,2
1411.8943519683953,52.0,7436.225656308486,102.42769293098416,15.2,882.6262320560729,0
6.0,13.0,1.0395939956578881,17.060075848475375,15.9,5.0280895382808,1
1158.130816878282,37.0,7815.7574436463265,707.883363857946,105.64655376716294,864.6135086440642,0
25.579719603490155,9.0,3.549560926158578,8.919940104710978,20.1323551114939,9.997187817012081,1
2.0,20.0,0.8141795657836904,3.8,31.2,20.198457367222545,2
14.0,22.0,2.3,6.0,16.0,48.44005477171225,2
8.0,18.0,2.3,24.269593025293887,28.9,0.2,2
61.970030343682495,28.0,5.6,16.9,7.3,100.72931132019741,3
41.17518568698646,23.0,4.26850960312672,14.8,36.39658491320964,43.39626908204849,2
6.0,11.0,5.511226827142448,4.2,24.8,0.6,1
38.97431192352242,25.0,2.3,5.3,21.6,1.5,2
50.31432047478265,35.0,4.770628328990443,39.85711950097448,94.99047347508792,110.90885389067554,3
54.2074973969046,34.0,3.508510076055994,32.918865477950725,80.91325532510862,76.31521798588797,3
34.6704496992601,17.0,1.2747760510678392,24.71112733746588,27.2,24.888597345922093,2
17.0,31.0,4.096306938714786,0.9,11.8,0.6,3
19.0,42.0,9406.014559738756,397.4682207856213,144.4217012958831,559.2184672526013,0
16.0,41.0,5.6,21.9,6.4,0.2,0
6.0,19.0,0.9187803040946003,3.9,25.6,0.3,2
18.498529022877467,13.0,1.9,5.0,24.1,15.963841859530254,1
12.0,25.0,5.0617806048947065,1.9,17.6,10.756732033055178,2
8.207717024373734,15.0,2.169581701780114,5.884072135117069,50.087205139535236,21.75940771861668,1
15.0,28.0,4.6,0.9,10.2,0.1,3
30.586302573369874,21.0,2.3,1.9,36.8,1.5,2
8.0,23.0,4.366535570510664,24.621251408567314,67.99945168728249,10.782498979616317,2
49.108767139386174,17.0,0.8543355749152072,26.57965236803075,22.4,11.130966665523045,2
6.594463148117471,9.0,0.43439848220863464,5.6,28.1,49.31113253340978,1
34.20934523968799,25.0,2.3,5.3,21.6,1.5,2
20.0,67.0,3.4,643.5333590909753,16.8,2.8,0
16.0,41.0,5.6,21.9,6.4,0.2,0
8.045729937265072,11.0,2.3,5.6,24.8,0.1,1
27.0,52.0,4994.762003282561,6.8,15.0,2.2,0
52.266744382175325,30.0,5.912699269486439,30.48010165424816,23.3,113.13804303115347,3
20.0,51.0,8007.583682396871,488.3879395471974,15.2,584.9920516381601,0
36.12841845652359,25.0,4.5,4.5,8.330828115938697,31.538038035726775,2
15.0,22.0,0.24443639539801565,26.8257893605799,16.8,1.6,2
12.0,16.0,2.41498162655559,6.5,0.1,22.40951602789398,2
38.05930023634461,18.0,3.530983596736431,28.511451917902644,36.1,42.081538686678705,2
6.0,13.0,2.3,1.0,34.4,0.3,1
6.0,10.0,2.3,2.5,29.6,0.2,1
38.60340675508498,22.0,6.869164043671222,24.60934148172626,23.3,0.6,2
14.0,31.0,6.437382485024497,39.414592798435656,17.6,103.55315968324979,3
46.169720867068236,21.0,0.37958799546265864,21.47148482671401,62.47256945785808,23.984809889650126,2
16.0,18.0,0.41506766872677237,22.634131929760187,30.84118481389618,8.585958945914218,2
45.286105021556565,21.0,4.5,7.0,15.2,36.66053869216196,2
1.0348930547711233,8.964067077467556,1.5402620243793992,2.7904512616676813,19.178234300659792,6.627858614113741,1
796.1658571278765,38.0,9631.354696367136,377.7892739431561,0.1,739.9308995350467,0
32.676900265564136,16.0,1.7,4.7,28.1,48.2369654968324,2
15.0,10.0,5.6,17.2,0.8,0.2,1
1432.9098351876946,113.0,1109.1848787017086,668.1513087375034,162.53101485454428,245.2415559404944,0
39.82722248331755,17.0,3.4405046534554793,29.065929985861466,12.6,1.4243071846793132,2
9.0,18.0,0.1,0.6,11.4,0.2,2
47.33504462107901,17.0,5.117347658154129,1.9,26.4,1.5,2
57.882747699036244,30.0,4.623345437161754,1.0,36.8,52.14235100995371,3
0.031936116404283066,14.0,2.7667557992807845,15.3,13.6,43.424830554071804,1
45.42630379073951,21.0,3.559912108276078,26.869679545950753,22.4,27.38274190335587,2
32.629677435031056,25.0,2.83184061855719,11.4,15.2,0.5,2
3.0,8.0,2.5028779514746438,15.49071327807992,16.0,19.51918117449682,1
61.67634160654921,30.0,1.368895932992429,31.924654094995816,83.70025014533684,92.73164032994512,3
9.0,50.0,651.78975744748,3.2,24.1,1.5,0
26.0,55.0,6.7,31.2,0.8,0.3,0
12.0,32.0,3.4,8.4,13.6,1.5,3
40.874475505626386,25.0,3.110144240826564,26.7275033214408,26.4,18.68372317643956,2
6.0,18.0,4.039976723674902,21.11571638939277,24.8,23.53823579121077,2
39.96277915021849,16.0,4.021808793315344,29.79412053189722,20.0,37.77434773186048,2
36.07023722785604,20.0,1.9,13.0,12.1,28.971166902085095,2
15.0,42.0,5020.34805609938,1.0,30.6,381.4218408854938,0
856.9735369698668,58.0,2840.7706367444584,5.6,118.76262869568173,502.8017512612504,0
508.2924282435241,48.0,2696.6151780421433,359.92041453268115,16.8,381.91422392318646,0
14.0,26.0,4.6,0.9,8.6,0.1,3
6.0,22.0,4.866571120501761,1.6,24.8,27.18403354822775,2
23.72608606859321,13.0,2.5720953605847963,14.471253989134436,8.995167226890558,26.23598279545339,1
11.0,38.0,4.5,7.2,8.8,468.045352201922,0
44.574741981880585,17.0,6.6849840447229845,26.335374604607935,7.3,13.44517188415133,2
1.0,9.0,1.7,2.8,35.2,13.83092675405213,1
7.0,18.0,2.3,2.0,26.4,17.764948925559832,2
